id,level,type,prompt_he,prompt_en,answer_thai,answer_roman,answer_he,answer_en,source_vocab_id
qv19_0746,3,write_he_to_thai,כתוב בתאית: בטוח בעצמי — confident (man-jai),Write in Thai: confident — בטוח בעצמי (man-jai),มั่นใจ,man-jai,בטוח בעצמי,confident,vocab_0250
qv19_0747,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: man-jai — בטוח בעצמי / confident,Write Thai from romanization: man-jai — confident / בטוח בעצמי,มั่นใจ,man-jai,בטוח בעצמי,confident,vocab_0250
qv19_0748,4,mcq_read_meaning,מה המשמעות של น่าเข้าใจ (naa-kao-jai)?,What does น่าเข้าใจ (naa-kao-jai) mean?,น่าเข้าใจ,naa-kao-jai,מובן,understandable,vocab_0251
qv19_0749,4,write_he_to_thai,כתוב בתאית: מובן — understandable (naa-kao-jai),Write in Thai: understandable — מובן (naa-kao-jai),น่าเข้าใจ,naa-kao-jai,מובן,understandable,vocab_0251
qv19_0750,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: naa-kao-jai — מובן / understandable,Write Thai from romanization: naa-kao-jai — understandable / מובן,น่าเข้าใจ,naa-kao-jai,מובן,understandable,vocab_0251
qv19_0751,4,mcq_read_meaning,מה המשמעות של ไม่เข้าใจ (mai-kao-jai)?,What does ไม่เข้าใจ (mai-kao-jai) mean?,ไม่เข้าใจ,mai-kao-jai,לא מבין,do not understand,vocab_0252
qv19_0752,4,write_he_to_thai,כתוב בתאית: לא מבין — do not understand (mai-kao-jai),Write in Thai: do not understand — לא מבין (mai-kao-jai),ไม่เข้าใจ,mai-kao-jai,לא מבין,do not understand,vocab_0252
qv19_0753,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: mai-kao-jai — לא מבין / do not understand,Write Thai from romanization: mai-kao-jai — do not understand / לא מבין,ไม่เข้าใจ,mai-kao-jai,לא מבין,do not understand,vocab_0252
qv19_0754,5,mcq_read_meaning,מה המשמעות של เข้าใจไหม (kao-jai mai?)?,What does เข้าใจไหม (kao-jai mai?) mean?,เข้าใจไหม,kao-jai mai?,מבין?,Do you understand?,vocab_0253
qv19_0755,5,write_he_to_thai,כתוב בתאית: מבין? — Do you understand? (kao-jai mai?),Write in Thai: Do you understand? — מבין? (kao-jai mai?),เข้าใจไหม,kao-jai mai?,מבין?,Do you understand?,vocab_0253
qv19_0756,5,write_roman_to_thai,כתוב בתאית לפי התעתיק: kao-jai mai? — מבין? / Do you understand?,Write Thai from romanization: kao-jai mai? — Do you understand? / מבין?,เข้าใจไหม,kao-jai mai?,מבין?,Do you understand?,vocab_0253
qv19_0757,4,mcq_read_meaning,מה המשמעות של เข้าใจแล้ว (kao-jai leaw)?,What does เข้าใจแล้ว (kao-jai leaw) mean?,เข้าใจแล้ว,kao-jai leaw,הבנתי כבר,understood already,vocab_0254
qv19_0758,4,write_he_to_thai,כתוב בתאית: הבנתי כבר — understood already (kao-jai leaw),Write in Thai: understood already — הבנתי כבר (kao-jai leaw),เข้าใจแล้ว,kao-jai leaw,הבנתי כבר,understood already,vocab_0254
qv19_0759,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: kao-jai leaw — הבנתי כבר / understood already,Write Thai from romanization: kao-jai leaw — understood already / הבנתי כבר,เข้าใจแล้ว,kao-jai leaw,הבנתי כבר,understood already,vocab_0254
qv19_0760,1,mcq_read_meaning,מה המשמעות של รัก (rak)?,What does รัก (rak) mean?,รัก,rak,אוהב,love,vocab_0255
qv19_0761,1,write_he_to_thai,כתוב בתאית: אוהב — love (rak),Write in Thai: love — אוהב (rak),รัก,rak,אוהב,love,vocab_0255
qv19_0762,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: rak — אוהב / love,Write Thai from romanization: rak — love / אוהב,รัก,rak,אוהב,love,vocab_0255
qv19_0763,1,mcq_read_meaning,מה המשמעות של เกลียด (gliad)?,What does เกลียด (gliad) mean?,เกลียด,gliad,שונא,hate,vocab_0256
qv19_0764,1,write_he_to_thai,כתוב בתאית: שונא — hate (gliad),Write in Thai: hate — שונא (gliad),เกลียด,gliad,שונא,hate,vocab_0256
qv19_0765,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: gliad — שונא / hate,Write Thai from romanization: gliad — hate / שונא,เกลียด,gliad,שונא,hate,vocab_0256
qv19_0766,3,mcq_read_meaning,מה המשמעות של เห็นด้วย (hen-duai)?,What does เห็นด้วย (hen-duai) mean?,เห็นด้วย,hen-duai,מסכים,agree,vocab_0257
qv19_0767,3,write_he_to_thai,כתוב בתאית: מסכים — agree (hen-duai),Write in Thai: agree — מסכים (hen-duai),เห็นด้วย,hen-duai,מסכים,agree,vocab_0257
qv19_0768,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: hen-duai — מסכים / agree,Write Thai from romanization: hen-duai — agree / מסכים,เห็นด้วย,hen-duai,מסכים,agree,vocab_0257
qv19_0769,4,mcq_read_meaning,מה המשמעות של ไม่เห็นด้วย (mai-hen-duai)?,What does ไม่เห็นด้วย (mai-hen-duai) mean?,ไม่เห็นด้วย,mai-hen-duai,לא מסכים,disagree,vocab_0258
qv19_0770,4,write_he_to_thai,כתוב בתאית: לא מסכים — disagree (mai-hen-duai),Write in Thai: disagree — לא מסכים (mai-hen-duai),ไม่เห็นด้วย,mai-hen-duai,לא מסכים,disagree,vocab_0258
qv19_0771,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: mai-hen-duai — לא מסכים / disagree,Write Thai from romanization: mai-hen-duai — disagree / לא מסכים,ไม่เห็นด้วย,mai-hen-duai,לא מסכים,disagree,vocab_0258
qv19_0772,3,mcq_read_meaning,מה המשמעות של จริง ๆ (jing-jing)?,What does จริง ๆ (jing-jing) mean?,จริง ๆ,jing-jing,באמת,really,vocab_0259
qv19_0773,3,write_he_to_thai,כתוב בתאית: באמת — really (jing-jing),Write in Thai: really — באמת (jing-jing),จริง ๆ,jing-jing,באמת,really,vocab_0259
qv19_0774,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: jing-jing — באמת / really,Write Thai from romanization: jing-jing — really / באמת,จริง ๆ,jing-jing,באמת,really,vocab_0259
qv19_0775,1,mcq_read_meaning,מה המשמעות של ลอง (long)?,What does ลอง (long) mean?,ลอง,long,לנסות,try,vocab_0260
qv19_0776,1,write_he_to_thai,כתוב בתאית: לנסות — try (long),Write in Thai: try — לנסות (long),ลอง,long,לנסות,try,vocab_0260
qv19_0777,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: long — לנסות / try,Write Thai from romanization: long — try / לנסות,ลอง,long,לנסות,try,vocab_0260
qv19_0778,1,mcq_read_meaning,מה המשמעות של ดู (duu)?,What does ดู (duu) mean?,ดู,duu,לראות / להסתכל,look / watch,vocab_0261
qv19_0779,1,write_he_to_thai,כתוב בתאית: לראות / להסתכל — look / watch (duu),Write in Thai: look / watch — לראות / להסתכל (duu),ดู,duu,לראות / להסתכל,look / watch,vocab_0261
qv19_0780,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: duu — לראות / להסתכל / look / watch,Write Thai from romanization: duu — look / watch / לראות / להסתכל,ดู,duu,לראות / להסתכל,look / watch,vocab_0261
qv19_0781,1,mcq_read_meaning,מה המשמעות של ฟัง (fang)?,What does ฟัง (fang) mean?,ฟัง,fang,להקשיב,listen,vocab_0262
qv19_0782,1,write_he_to_thai,כתוב בתאית: להקשיב — listen (fang),Write in Thai: listen — להקשיב (fang),ฟัง,fang,להקשיב,listen,vocab_0262
qv19_0783,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: fang — להקשיב / listen,Write Thai from romanization: fang — listen / להקשיב,ฟัง,fang,להקשיב,listen,vocab_0262
qv19_0784,1,mcq_read_meaning,מה המשמעות של ดม (dom)?,What does ดม (dom) mean?,ดม,dom,להריח,smell,vocab_0263
qv19_0785,1,write_he_to_thai,כתוב בתאית: להריח — smell (dom),Write in Thai: smell — להריח (dom),ดม,dom,להריח,smell,vocab_0263
qv19_0786,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: dom — להריח / smell,Write Thai from romanization: dom — smell / להריח,ดม,dom,להריח,smell,vocab_0263
qv19_0787,1,mcq_read_meaning,מה המשמעות של ชิม (chim)?,What does ชิม (chim) mean?,ชิม,chim,לטעום,taste,vocab_0264
qv19_0788,1,write_he_to_thai,כתוב בתאית: לטעום — taste (chim),Write in Thai: taste — לטעום (chim),ชิม,chim,לטעום,taste,vocab_0264
qv19_0789,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: chim — לטעום / taste,Write Thai from romanization: chim — taste / לטעום,ชิม,chim,לטעום,taste,vocab_0264
qv19_0790,1,mcq_read_meaning,מה המשמעות של จำ (jum)?,What does จำ (jum) mean?,จำ,jum,לזכור,remember,vocab_0265
qv19_0791,1,write_he_to_thai,כתוב בתאית: לזכור — remember (jum),Write in Thai: remember — לזכור (jum),จำ,jum,לזכור,remember,vocab_0265
qv19_0792,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: jum — לזכור / remember,Write Thai from romanization: jum — remember / לזכור,จำ,jum,לזכור,remember,vocab_0265
qv19_0793,1,mcq_read_meaning,מה המשמעות של เคย (keey)?,What does เคย (keey) mean?,เคย,keey,להתרגל / פעם...,ever / used to,vocab_0266
qv19_0794,1,write_he_to_thai,כתוב בתאית: להתרגל / פעם... — ever / used to (keey),Write in Thai: ever / used to — להתרגל / פעם... (keey),เคย,keey,להתרגל / פעם...,ever / used to,vocab_0266
qv19_0795,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: keey — להתרגל / פעם... / ever / used to,Write Thai from romanization: keey — ever / used to / להתרגל / פעם...,เคย,keey,להתרגל / פעם...,ever / used to,vocab_0266
qv19_0796,1,mcq_read_meaning,מה המשמעות של เที่ยว (teaw)?,What does เที่ยว (teaw) mean?,เที่ยว,teaw,לטייל / לבלות,travel / hang out,vocab_0267
qv19_0797,1,write_he_to_thai,כתוב בתאית: לטייל / לבלות — travel / hang out (teaw),Write in Thai: travel / hang out — לטייל / לבלות (teaw),เที่ยว,teaw,לטייל / לבלות,travel / hang out,vocab_0267
qv19_0798,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: teaw — לטייל / לבלות / travel / hang out,Write Thai from romanization: teaw — travel / hang out / לטייל / לבלות,เที่ยว,teaw,לטייל / לבלות,travel / hang out,vocab_0267
qv19_0799,1,mcq_read_meaning,מה המשמעות של รอ (raw)?,What does รอ (raw) mean?,รอ,raw,לחכות,wait,vocab_0268
qv19_0800,1,write_he_to_thai,כתוב בתאית: לחכות — wait (raw),Write in Thai: wait — לחכות (raw),รอ,raw,לחכות,wait,vocab_0268
qv19_0801,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: raw — לחכות / wait,Write Thai from romanization: raw — wait / לחכות,รอ,raw,לחכות,wait,vocab_0268
qv19_0802,1,mcq_read_meaning,מה המשמעות של ซื้อ (suu)?,What does ซื้อ (suu) mean?,ซื้อ,suu,לקנות,buy,vocab_0269
qv19_0803,1,write_he_to_thai,כתוב בתאית: לקנות — buy (suu),Write in Thai: buy — לקנות (suu),ซื้อ,suu,לקנות,buy,vocab_0269
qv19_0804,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: suu — לקנות / buy,Write Thai from romanization: suu — buy / לקנות,ซื้อ,suu,לקנות,buy,vocab_0269
qv19_0805,1,mcq_read_meaning,מה המשמעות של ขาย (kaai)?,What does ขาย (kaai) mean?,ขาย,kaai,למכור,sell,vocab_0270
qv19_0806,1,write_he_to_thai,כתוב בתאית: למכור — sell (kaai),Write in Thai: sell — למכור (kaai),ขาย,kaai,למכור,sell,vocab_0270
qv19_0807,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: kaai — למכור / sell,Write Thai from romanization: kaai — sell / למכור,ขาย,kaai,למכור,sell,vocab_0270
qv19_0808,1,mcq_read_meaning,מה המשמעות של ให้ (hai)?,What does ให้ (hai) mean?,ให้,hai,לתת / עבור,give / for,vocab_0271
qv19_0809,1,write_he_to_thai,כתוב בתאית: לתת / עבור — give / for (hai),Write in Thai: give / for — לתת / עבור (hai),ให้,hai,לתת / עבור,give / for,vocab_0271
qv19_0810,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: hai — לתת / עבור / give / for,Write Thai from romanization: hai — give / for / לתת / עבור,ให้,hai,לתת / עבור,give / for,vocab_0271
qv19_0811,3,mcq_read_meaning,מה המשמעות של ช่วย (choo-ay)?,What does ช่วย (choo-ay) mean?,ช่วย,choo-ay,לעזור,help,vocab_0272
qv19_0812,3,write_he_to_thai,כתוב בתאית: לעזור — help (choo-ay),Write in Thai: help — לעזור (choo-ay),ช่วย,choo-ay,לעזור,help,vocab_0272
qv19_0813,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: choo-ay — לעזור / help,Write Thai from romanization: choo-ay — help / לעזור,ช่วย,choo-ay,לעזור,help,vocab_0272
qv19_0814,1,mcq_read_meaning,מה המשמעות של บอก (bork)?,What does บอก (bork) mean?,บอก,bork,להגיד / לספר,tell,vocab_0273
qv19_0815,1,write_he_to_thai,כתוב בתאית: להגיד / לספר — tell (bork),Write in Thai: tell — להגיד / לספר (bork),บอก,bork,להגיד / לספר,tell,vocab_0273
qv19_0816,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: bork — להגיד / לספר / tell,Write Thai from romanization: bork — tell / להגיד / לספר,บอก,bork,להגיד / לספר,tell,vocab_0273
qv19_0817,1,mcq_read_meaning,מה המשמעות של ถาม (tam)?,What does ถาม (tam) mean?,ถาม,tam,לשאול,ask,vocab_0274
qv19_0818,1,write_he_to_thai,כתוב בתאית: לשאול — ask (tam),Write in Thai: ask — לשאול (tam),ถาม,tam,לשאול,ask,vocab_0274
qv19_0819,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: tam — לשאול / ask,Write Thai from romanization: tam — ask / לשאול,ถาม,tam,לשאול,ask,vocab_0274
qv19_0820,1,mcq_read_meaning,מה המשמעות של ยิ้ม (yim)?,What does ยิ้ม (yim) mean?,ยิ้ม,yim,לחייך,smile,vocab_0275
qv19_0821,1,write_he_to_thai,כתוב בתאית: לחייך — smile (yim),Write in Thai: smile — לחייך (yim),ยิ้ม,yim,לחייך,smile,vocab_0275
qv19_0822,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: yim — לחייך / smile,Write Thai from romanization: yim — smile / לחייך,ยิ้ม,yim,לחייך,smile,vocab_0275
qv19_0823,3,mcq_read_meaning,מה המשמעות של ร้องไห้ (rong¹-hai³)?,What does ร้องไห้ (rong¹-hai³) mean?,ร้องไห้,rong¹-hai³,לבכות,cry,vocab_0276
qv19_0824,3,write_he_to_thai,כתוב בתאית: לבכות — cry (rong¹-hai³),Write in Thai: cry — לבכות (rong¹-hai³),ร้องไห้,rong¹-hai³,לבכות,cry,vocab_0276
qv19_0825,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: rong¹-hai³ — לבכות / cry,Write Thai from romanization: rong¹-hai³ — cry / לבכות,ร้องไห้,rong¹-hai³,לבכות,cry,vocab_0276
qv19_0826,3,mcq_read_meaning,מה המשמעות של อิจฉา (it²-chaa¹)?,What does อิจฉา (it²-chaa¹) mean?,อิจฉา,it²-chaa¹,לקנא,envy / jealous,vocab_0277
qv19_0827,3,write_he_to_thai,כתוב בתאית: לקנא — envy / jealous (it²-chaa¹),Write in Thai: envy / jealous — לקנא (it²-chaa¹),อิจฉา,it²-chaa¹,לקנא,envy / jealous,vocab_0277
qv19_0828,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: it²-chaa¹ — לקנא / envy / jealous,Write Thai from romanization: it²-chaa¹ — envy / jealous / לקנא,อิจฉา,it²-chaa¹,לקנא,envy / jealous,vocab_0277
